GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AHY2E001,AHY2E002,AHY2E003,AHY2E004,AHY2E005,AHY2E006,AHY2E007,AHY2E008,AHY2E009,AHY2E010,NAME_M,AHY2M001,AHY2M002,AHY2M003,AHY2M004,AHY2M005,AHY2M006,AHY2M007,AHY2M008,AHY2M009,AHY2M010
"G4801130017202","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017202",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017202",,,"Census Tract 172.02, Dallas County, Texas",8315,5495,2237,11,152,0,305,115,9,106,"Census Tract 172.02, Dallas County, Texas",609,803,534,17,170,19,295,137,16,136
"G4801130017301","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017301",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017301",,,"Census Tract 173.01, Dallas County, Texas",6110,4202,1348,0,0,0,442,118,0,118,"Census Tract 173.01, Dallas County, Texas",570,589,460,19,19,19,231,151,19,151
"G4801130017303","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017303",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017303",,,"Census Tract 173.03, Dallas County, Texas",7325,4811,1888,69,102,0,286,169,0,169,"Census Tract 173.03, Dallas County, Texas",1114,726,769,74,82,19,324,119,19,119
"G4801130017304","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017304",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017304",,,"Census Tract 173.04, Dallas County, Texas",10353,6181,2632,0,744,0,314,482,162,320,"Census Tract 173.04, Dallas County, Texas",880,945,372,21,192,21,269,338,181,263
"G4801130017305","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017305",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017305",,,"Census Tract 173.05, Dallas County, Texas",10286,4822,4591,0,54,0,495,324,23,301,"Census Tract 173.05, Dallas County, Texas",551,557,597,21,56,21,348,179,39,178
"G4801130017306","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017306",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017306",,,"Census Tract 173.06, Dallas County, Texas",7681,4565,2768,54,84,0,93,117,91,26,"Census Tract 173.06, Dallas County, Texas",832,782,523,60,100,19,103,102,91,31
"G4801130017400","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017400",,,"Census Tract 174, Dallas County, Texas",5738,4543,933,0,0,0,124,138,16,122,"Census Tract 174, Dallas County, Texas",540,382,337,19,19,19,101,136,27,128
"G4801130017500","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017500",,,"Census Tract 175, Dallas County, Texas",3527,2608,709,79,89,0,42,0,0,0,"Census Tract 175, Dallas County, Texas",556,302,328,132,118,13,52,13,13,13
"G4801130017602","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017602",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017602",,,"Census Tract 176.02, Dallas County, Texas",4253,3092,945,18,47,0,76,75,0,75,"Census Tract 176.02, Dallas County, Texas",388,374,170,22,73,13,111,73,13,73
"G4801130017604","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017604",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017604",,,"Census Tract 176.04, Dallas County, Texas",3301,2357,608,0,0,0,271,65,6,59,"Census Tract 176.04, Dallas County, Texas",320,311,232,13,13,13,207,49,9,47
"G4801130017605","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017605",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017605",,,"Census Tract 176.05, Dallas County, Texas",3754,2514,1039,0,0,0,170,31,0,31,"Census Tract 176.05, Dallas County, Texas",312,386,235,13,13,13,103,33,13,33
"G4801130017606","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017606",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017606",,,"Census Tract 176.06, Dallas County, Texas",5264,3460,1410,0,157,0,151,86,46,40,"Census Tract 176.06, Dallas County, Texas",541,517,279,19,137,19,122,57,41,40
"G4801130017702","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017702",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017702",,,"Census Tract 177.02, Dallas County, Texas",7658,3995,2689,0,426,0,59,489,23,466,"Census Tract 177.02, Dallas County, Texas",827,636,724,19,274,19,72,398,38,399
"G4801130017703","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017703",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017703",,,"Census Tract 177.03, Dallas County, Texas",5225,3180,1579,47,212,0,87,120,101,19,"Census Tract 177.03, Dallas County, Texas",442,435,420,79,179,19,109,96,84,29
"G4801130017704","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017704",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017704",,,"Census Tract 177.04, Dallas County, Texas",6350,4805,993,106,21,0,174,251,130,121,"Census Tract 177.04, Dallas County, Texas",547,642,267,89,31,19,135,139,110,79
"G4801130017804","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017804",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017804",,,"Census Tract 178.04, Dallas County, Texas",7212,4456,1884,60,0,0,411,401,54,347,"Census Tract 178.04, Dallas County, Texas",852,693,630,81,19,19,248,235,68,222
"G4801130017805","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017805",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017805",,,"Census Tract 178.05, Dallas County, Texas",4884,3525,1173,34,51,0,18,83,63,20,"Census Tract 178.05, Dallas County, Texas",615,568,456,48,85,13,30,91,66,38
"G4801130017806","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017806",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017806",,,"Census Tract 178.06, Dallas County, Texas",5071,3597,660,3,70,0,405,336,44,292,"Census Tract 178.06, Dallas County, Texas",469,530,176,5,100,19,336,369,59,367
"G4801130017807","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017807",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017807",,,"Census Tract 178.07, Dallas County, Texas",6065,4621,928,129,44,56,175,112,0,112,"Census Tract 178.07, Dallas County, Texas",743,743,378,151,52,97,181,121,19,121
"G4801130017808","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017808",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017808",,,"Census Tract 178.08, Dallas County, Texas",4528,2813,1075,45,218,0,268,109,21,88,"Census Tract 178.08, Dallas County, Texas",319,333,439,43,148,13,295,83,31,79
"G4801130017811","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017811",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017811",,,"Census Tract 178.11, Dallas County, Texas",4002,2840,707,133,143,0,80,99,20,79,"Census Tract 178.11, Dallas County, Texas",345,367,223,129,92,13,91,62,25,65
"G4801130017812","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017812",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017812",,,"Census Tract 178.12, Dallas County, Texas",2363,1578,397,0,225,0,98,65,27,38,"Census Tract 178.12, Dallas County, Texas",214,213,155,13,124,13,81,55,32,50
"G4801130017813","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017813",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017813",,,"Census Tract 178.13, Dallas County, Texas",6777,3702,2044,0,637,0,274,120,0,120,"Census Tract 178.13, Dallas County, Texas",644,797,653,19,408,19,284,102,19,102
"G4801130017814","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017814",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017814",,,"Census Tract 178.14, Dallas County, Texas",5834,3419,1202,0,966,0,150,97,31,66,"Census Tract 178.14, Dallas County, Texas",550,520,408,19,119,19,102,80,53,58
"G4801130017900","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"017900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113017900",,,"Census Tract 179, Dallas County, Texas",5507,4048,934,8,37,0,381,99,29,70,"Census Tract 179, Dallas County, Texas",507,532,238,15,60,19,350,93,48,73
"G4801130018001","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018001",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018001",,,"Census Tract 180.01, Dallas County, Texas",6231,4601,935,0,32,0,265,398,34,364,"Census Tract 180.01, Dallas County, Texas",740,716,281,19,38,19,177,422,56,416
"G4801130018002","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018002",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018002",,,"Census Tract 180.02, Dallas County, Texas",3313,2441,418,52,122,0,186,94,39,55,"Census Tract 180.02, Dallas County, Texas",475,485,186,84,90,13,146,77,64,37
"G4801130018104","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018104",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018104",,,"Census Tract 181.04, Dallas County, Texas",7293,5558,429,65,1053,0,47,141,35,106,"Census Tract 181.04, Dallas County, Texas",560,605,245,76,199,19,73,132,61,125
"G4801130018105","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018105",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018105",,,"Census Tract 181.05, Dallas County, Texas",6255,3773,684,120,86,0,1352,240,50,190,"Census Tract 181.05, Dallas County, Texas",436,555,142,119,89,19,500,162,56,145
"G4801130018110","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018110",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018110",,,"Census Tract 181.10, Dallas County, Texas",4847,3934,494,57,297,0,61,4,0,4,"Census Tract 181.10, Dallas County, Texas",349,373,165,88,211,13,109,8,13,8
"G4801130018111","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018111",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018111",,,"Census Tract 181.11, Dallas County, Texas",6475,3507,1862,36,0,0,823,247,146,101,"Census Tract 181.11, Dallas County, Texas",567,693,637,26,19,19,624,184,145,132
"G4801130018118","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018118",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018118",,,"Census Tract 181.18, Dallas County, Texas",7500,3183,1915,7,1742,19,530,104,35,69,"Census Tract 181.18, Dallas County, Texas",512,664,348,11,243,32,461,75,57,52
"G4801130018120","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018120",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018120",,,"Census Tract 181.20, Dallas County, Texas",4852,2701,677,4,826,0,360,284,33,251,"Census Tract 181.20, Dallas County, Texas",435,357,176,7,177,13,385,234,45,231
"G4801130018121","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018121",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018121",,,"Census Tract 181.21, Dallas County, Texas",5481,3171,706,10,633,0,673,288,226,62,"Census Tract 181.21, Dallas County, Texas",397,594,335,16,257,19,370,375,359,46
"G4801130018122","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018122",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018122",,,"Census Tract 181.22, Dallas County, Texas",15641,11069,1693,0,2029,0,333,517,35,482,"Census Tract 181.22, Dallas County, Texas",904,958,405,21,482,21,393,416,55,414
"G4801130018123","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018123",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018123",,,"Census Tract 181.23, Dallas County, Texas",8375,5151,921,136,1231,0,706,230,24,206,"Census Tract 181.23, Dallas County, Texas",835,714,418,176,330,19,617,145,39,143
"G4801130018124","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018124",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018124",,,"Census Tract 181.24, Dallas County, Texas",18048,11978,3205,78,1375,0,285,1127,281,846,"Census Tract 181.24, Dallas County, Texas",630,930,533,75,270,21,329,659,384,660
"G4801130018126","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018126",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018126",,,"Census Tract 181.26, Dallas County, Texas",7323,4341,1202,13,271,12,1168,316,0,316,"Census Tract 181.26, Dallas County, Texas",782,797,327,24,273,19,822,380,19,380
"G4801130018127","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018127",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018127",,,"Census Tract 181.27, Dallas County, Texas",3232,2035,372,4,116,0,604,101,0,101,"Census Tract 181.27, Dallas County, Texas",250,306,192,6,106,13,266,67,13,67
"G4801130018128","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018128",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018128",,,"Census Tract 181.28, Dallas County, Texas",6435,3720,1516,47,266,0,644,242,42,200,"Census Tract 181.28, Dallas County, Texas",458,498,332,49,150,19,434,158,40,158
"G4801130018129","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018129",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018129",,,"Census Tract 181.29, Dallas County, Texas",4467,2960,1033,0,198,0,227,49,32,17,"Census Tract 181.29, Dallas County, Texas",468,509,290,13,184,13,208,46,39,23
"G4801130018130","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018130",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018130",,,"Census Tract 181.30, Dallas County, Texas",4287,2327,1630,38,18,0,76,198,21,177,"Census Tract 181.30, Dallas County, Texas",385,399,338,43,29,13,86,152,34,148
"G4801130018132","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018132",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018132",,,"Census Tract 181.32, Dallas County, Texas",5091,3192,1207,2,291,0,148,251,14,237,"Census Tract 181.32, Dallas County, Texas",336,320,188,4,176,19,128,154,23,152
"G4801130018133","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018133",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018133",,,"Census Tract 181.33, Dallas County, Texas",3540,2330,804,30,88,0,195,93,34,59,"Census Tract 181.33, Dallas County, Texas",500,357,671,31,90,13,162,81,56,53
"G4801130018134","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018134",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018134",,,"Census Tract 181.34, Dallas County, Texas",5553,4313,918,0,87,0,26,209,51,158,"Census Tract 181.34, Dallas County, Texas",331,339,227,19,72,19,31,150,68,133
"G4801130018135","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018135",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018135",,,"Census Tract 181.35, Dallas County, Texas",3848,2329,1049,5,280,0,53,132,65,67,"Census Tract 181.35, Dallas County, Texas",570,451,475,9,248,13,79,121,65,82
"G4801130018136","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018136",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018136",,,"Census Tract 181.36, Dallas County, Texas",8156,6515,832,33,536,0,73,167,128,39,"Census Tract 181.36, Dallas County, Texas",581,576,217,40,116,19,110,186,177,50
"G4801130018137","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018137",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018137",,,"Census Tract 181.37, Dallas County, Texas",3663,1892,665,8,933,0,72,93,22,71,"Census Tract 181.37, Dallas County, Texas",345,234,209,14,212,13,48,70,35,61
"G4801130018138","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018138",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018138",,,"Census Tract 181.38, Dallas County, Texas",5203,2039,1773,6,758,31,371,225,26,199,"Census Tract 181.38, Dallas County, Texas",544,358,598,9,216,46,240,168,26,163
"G4801130018139","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018139",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018139",,,"Census Tract 181.39, Dallas County, Texas",8271,5778,1296,0,791,69,158,179,116,63,"Census Tract 181.39, Dallas County, Texas",507,568,256,19,270,112,160,162,157,59
"G4801130018140","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018140",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018140",,,"Census Tract 181.40, Dallas County, Texas",5941,3881,1229,0,591,0,62,178,17,161,"Census Tract 181.40, Dallas County, Texas",306,340,162,19,291,19,48,101,39,92
"G4801130018141","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018141",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018141",,,"Census Tract 181.41, Dallas County, Texas",3931,2757,836,24,70,0,135,109,14,95,"Census Tract 181.41, Dallas County, Texas",481,452,324,38,53,13,124,74,23,72
"G4801130018142","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018142",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018142",,,"Census Tract 181.42, Dallas County, Texas",3390,1960,510,0,175,0,430,315,0,315,"Census Tract 181.42, Dallas County, Texas",342,351,240,13,137,13,354,193,13,193
"G4801130018203","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018203",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018203",,,"Census Tract 182.03, Dallas County, Texas",6771,3008,1794,60,489,0,1023,397,63,334,"Census Tract 182.03, Dallas County, Texas",381,574,231,96,101,19,471,230,74,199
"G4801130018204","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018204",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018204",,,"Census Tract 182.04, Dallas County, Texas",5038,3164,664,0,84,0,900,226,33,193,"Census Tract 182.04, Dallas County, Texas",381,544,261,19,89,19,451,219,52,218
"G4801130018205","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018205",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018205",,,"Census Tract 182.05, Dallas County, Texas",4555,2605,755,21,358,0,788,28,0,28,"Census Tract 182.05, Dallas County, Texas",381,449,181,33,231,13,353,41,13,41
"G4801130018206","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018206",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018206",,,"Census Tract 182.06, Dallas County, Texas",4913,3531,160,9,10,0,1053,150,105,45,"Census Tract 182.06, Dallas County, Texas",374,462,102,17,15,13,420,119,111,39
"G4801130018300","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018300",,,"Census Tract 183, Dallas County, Texas",6251,4947,393,21,138,18,548,186,46,140,"Census Tract 183, Dallas County, Texas",730,839,307,21,139,29,416,123,51,113
"G4801130018401","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018401",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018401",,,"Census Tract 184.01, Dallas County, Texas",5356,3219,417,12,29,0,1177,502,200,302,"Census Tract 184.01, Dallas County, Texas",509,447,197,20,35,19,637,299,177,218
"G4801130018402","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018402",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018402",,,"Census Tract 184.02, Dallas County, Texas",5289,4223,367,93,10,0,537,59,0,59,"Census Tract 184.02, Dallas County, Texas",535,657,122,100,24,19,399,69,19,69
"G4801130018403","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018403",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018403",,,"Census Tract 184.03, Dallas County, Texas",1107,673,218,10,0,0,149,57,14,43,"Census Tract 184.03, Dallas County, Texas",143,194,101,12,13,13,106,43,20,39
"G4801130018501","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018501",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018501",,,"Census Tract 185.01, Dallas County, Texas",4422,2742,348,0,62,0,1172,98,0,98,"Census Tract 185.01, Dallas County, Texas",440,448,215,13,64,13,643,94,13,94
"G4801130018503","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018503",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018503",,,"Census Tract 185.03, Dallas County, Texas",6065,1581,4041,0,85,0,268,90,0,90,"Census Tract 185.03, Dallas County, Texas",700,422,642,19,103,19,365,88,19,88
"G4801130018505","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018505",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018505",,,"Census Tract 185.05, Dallas County, Texas",4431,2240,1656,8,121,28,272,106,62,44,"Census Tract 185.05, Dallas County, Texas",426,394,329,13,78,44,192,71,52,37
"G4801130018506","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018506",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018506",,,"Census Tract 185.06, Dallas County, Texas",3763,1474,2047,5,40,0,124,73,9,64,"Census Tract 185.06, Dallas County, Texas",425,386,357,9,44,13,106,53,14,51
"G4801130018600","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018600",,,"Census Tract 186, Dallas County, Texas",3781,3350,95,18,0,0,284,34,0,34,"Census Tract 186, Dallas County, Texas",429,542,75,20,13,13,298,42,13,42
"G4801130018700","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018700",,,"Census Tract 187, Dallas County, Texas",6871,4999,210,0,0,0,1469,193,0,193,"Census Tract 187, Dallas County, Texas",496,726,117,19,19,19,549,269,19,269
"G4801130018801","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018801",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018801",,,"Census Tract 188.01, Dallas County, Texas",5135,3823,308,10,357,0,515,122,46,76,"Census Tract 188.01, Dallas County, Texas",497,558,122,15,85,19,435,97,72,66
"G4801130018802","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018802",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018802",,,"Census Tract 188.02, Dallas County, Texas",1145,798,196,4,72,0,56,19,0,19,"Census Tract 188.02, Dallas County, Texas",147,127,119,7,73,13,49,16,13,16
"G4801130018900","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"018900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113018900",,,"Census Tract 189, Dallas County, Texas",6026,3254,773,0,959,0,732,308,113,195,"Census Tract 189, Dallas County, Texas",501,509,377,19,312,19,499,223,76,190
"G4801130019004","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"019004",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113019004",,,"Census Tract 190.04, Dallas County, Texas",6958,4034,972,26,1315,0,564,47,17,30,"Census Tract 190.04, Dallas County, Texas",719,844,137,46,413,19,441,46,28,33
"G4801130019013","2013-2017","TX",,,"Texas","48","Dallas County","113",,,"019013",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48113019013",,,"Census Tract 190.13, Dallas County, Texas",6165,2581,1008,0,650,0,1893,33,0,33,"Census Tract 190.13, Dallas County, Texas",500,510,414,19,193,19,549,38,19,38
