GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AQNGE001,AQNGE002,AQNGE003,AQNGE004,AQNGE005,AQNGE006,AQNGE007,AQNGE008,AQNGE009,AQNGE010,NAME_M,AQNGM001,AQNGM002,AQNGM003,AQNGM004,AQNGM005,AQNGM006,AQNGM007,AQNGM008,AQNGM009,AQNGM010
"G4800170950102","2018-2022","TX",,,"Texas","48","Bailey County","017",,,"950102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48017950102",,,"48017950102","Census Tract 9501.02, Bailey County, Texas",2450,1602,0,0,20,0,615,213,213,0,"Census Tract 9501.02, Bailey County, Texas",552,444,15,15,38,15,540,244,244,15
"G4800190000101","2018-2022","TX",,,"Texas","48","Bandera County","019",,,"000101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48019000101",,,"48019000101","Census Tract 1.01, Bandera County, Texas",4796,3933,26,45,0,0,134,658,605,53,"Census Tract 1.01, Bandera County, Texas",595,523,42,50,15,15,89,357,357,47
"G4800190000103","2018-2022","TX",,,"Texas","48","Bandera County","019",,,"000103",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48019000103",,,"48019000103","Census Tract 1.03, Bandera County, Texas",3516,2638,55,0,17,0,344,462,456,6,"Census Tract 1.03, Bandera County, Texas",536,399,59,15,23,15,203,254,254,10
"G4800190000104","2018-2022","TX",,,"Texas","48","Bandera County","019",,,"000104",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48019000104",,,"48019000104","Census Tract 1.04, Bandera County, Texas",1263,1152,1,0,12,0,14,84,46,38,"Census Tract 1.04, Bandera County, Texas",390,373,1,15,21,15,24,102,51,66
"G4800190000200","2018-2022","TX",,,"Texas","48","Bandera County","019",,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48019000200",,,"48019000200","Census Tract 2, Bandera County, Texas",2771,2242,44,1,0,0,219,265,234,31,"Census Tract 2, Bandera County, Texas",483,505,98,3,15,15,174,156,152,33
"G4800190000301","2018-2022","TX",,,"Texas","48","Bandera County","019",,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48019000301",,,"48019000301","Census Tract 3.01, Bandera County, Texas",3021,2251,4,65,12,0,60,629,526,103,"Census Tract 3.01, Bandera County, Texas",605,617,21,62,20,15,83,453,450,73
"G4800190000302","2018-2022","TX",,,"Texas","48","Bandera County","019",,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48019000302",,,"48019000302","Census Tract 3.02, Bandera County, Texas",3435,2647,22,0,42,0,131,593,322,271,"Census Tract 3.02, Bandera County, Texas",507,496,23,15,43,15,141,217,163,146
"G4800190000400","2018-2022","TX",,,"Texas","48","Bandera County","019",,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48019000400",,,"48019000400","Census Tract 4, Bandera County, Texas",2380,2134,50,46,17,0,0,133,106,27,"Census Tract 4, Bandera County, Texas",569,507,59,57,25,15,15,105,99,38
"G4800210950101","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950101",,,"48021950101","Census Tract 9501.01, Bastrop County, Texas",6444,4042,181,17,34,0,1398,772,693,79,"Census Tract 9501.01, Bastrop County, Texas",1252,728,182,26,52,21,1205,738,733,79
"G4800210950102","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950102",,,"48021950102","Census Tract 9501.02, Bastrop County, Texas",4630,3457,131,43,5,0,774,220,125,95,"Census Tract 9501.02, Bastrop County, Texas",642,594,109,61,10,15,435,171,116,107
"G4800210950201","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950201",,,"48021950201","Census Tract 9502.01, Bastrop County, Texas",3274,1543,439,5,5,0,432,850,742,108,"Census Tract 9502.01, Bastrop County, Texas",547,534,348,13,10,15,419,534,511,120
"G4800210950202","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950202",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950202",,,"48021950202","Census Tract 9502.02, Bastrop County, Texas",5952,3108,880,94,17,0,1655,198,176,22,"Census Tract 9502.02, Bastrop County, Texas",480,710,477,143,39,21,664,171,144,35
"G4800210950301","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950301",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950301",,,"48021950301","Census Tract 9503.01, Bastrop County, Texas",5519,3562,27,16,219,0,1129,566,304,262,"Census Tract 9503.01, Bastrop County, Texas",744,533,37,29,184,21,751,253,138,200
"G4800210950302","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950302",,,"48021950302","Census Tract 9503.02, Bastrop County, Texas",5024,2847,494,7,0,0,388,1288,1138,150,"Census Tract 9503.02, Bastrop County, Texas",839,730,357,14,21,21,494,885,919,209
"G4800210950303","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950303",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950303",,,"48021950303","Census Tract 9503.03, Bastrop County, Texas",8216,4455,658,90,0,0,725,2288,1829,459,"Census Tract 9503.03, Bastrop County, Texas",1816,1085,510,153,21,21,728,1480,1442,285
"G4800210950401","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950401",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950401",,,"48021950401","Census Tract 9504.01, Bastrop County, Texas",5612,4632,343,62,181,0,42,352,330,22,"Census Tract 9504.01, Bastrop County, Texas",855,810,307,114,187,21,59,290,287,39
"G4800210950402","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950402",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950402",,,"48021950402","Census Tract 9504.02, Bastrop County, Texas",2699,1801,103,0,0,0,274,521,314,207,"Census Tract 9504.02, Bastrop County, Texas",460,328,149,15,15,15,279,310,269,157
"G4800210950403","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950403",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950403",,,"48021950403","Census Tract 9504.03, Bastrop County, Texas",4288,2671,303,42,0,0,59,1213,805,408,"Census Tract 9504.03, Bastrop County, Texas",970,612,276,73,15,15,55,633,559,283
"G4800210950503","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950503",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950503",,,"48021950503","Census Tract 9505.03, Bastrop County, Texas",3929,3257,83,0,66,0,258,265,194,71,"Census Tract 9505.03, Bastrop County, Texas",510,495,121,15,107,15,266,214,227,68
"G4800210950504","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950504",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950504",,,"48021950504","Census Tract 9505.04, Bastrop County, Texas",3462,3002,0,27,40,0,75,318,318,0,"Census Tract 9505.04, Bastrop County, Texas",661,583,15,28,54,15,73,299,299,15
"G4800210950505","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950505",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950505",,,"48021950505","Census Tract 9505.05, Bastrop County, Texas",4959,2191,242,287,0,0,1566,673,514,159,"Census Tract 9505.05, Bastrop County, Texas",946,575,242,308,15,15,904,451,399,180
"G4800210950506","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950506",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950506",,,"48021950506","Census Tract 9505.06, Bastrop County, Texas",5415,3812,221,0,31,0,976,375,161,214,"Census Tract 9505.06, Bastrop County, Texas",1039,961,188,21,38,21,536,212,129,143
"G4800210950601","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950601",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950601",,,"48021950601","Census Tract 9506.01, Bastrop County, Texas",3770,2857,18,0,0,0,177,718,464,254,"Census Tract 9506.01, Bastrop County, Texas",591,508,31,15,15,15,208,334,305,315
"G4800210950602","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950602",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950602",,,"48021950602","Census Tract 9506.02, Bastrop County, Texas",2176,1502,332,0,34,0,122,186,28,158,"Census Tract 9506.02, Bastrop County, Texas",457,379,361,15,44,15,138,135,44,121
"G4800210950700","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950700",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950700",,,"48021950700","Census Tract 9507, Bastrop County, Texas",4402,3243,479,24,50,0,189,417,157,260,"Census Tract 9507, Bastrop County, Texas",221,407,231,40,85,15,270,260,147,188
"G4800210950803","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950803",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950803",,,"48021950803","Census Tract 9508.03, Bastrop County, Texas",2572,728,61,0,0,0,1687,96,74,22,"Census Tract 9508.03, Bastrop County, Texas",733,478,103,15,15,15,881,132,124,37
"G4800210950804","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950804",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950804",,,"48021950804","Census Tract 9508.04, Bastrop County, Texas",6006,2503,1256,79,0,0,771,1397,1381,16,"Census Tract 9508.04, Bastrop County, Texas",1035,813,708,99,21,21,682,728,723,36
"G4800210950805","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950805",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950805",,,"48021950805","Census Tract 9508.05, Bastrop County, Texas",6588,1693,0,176,0,0,3355,1364,1352,12,"Census Tract 9508.05, Bastrop County, Texas",1233,574,21,248,21,21,1006,1018,1017,20
"G4800210950806","2018-2022","TX",,,"Texas","48","Bastrop County","021",,,"950806",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48021950806",,,"48021950806","Census Tract 9508.06, Bastrop County, Texas",3498,2602,0,20,0,0,851,25,0,25,"Census Tract 9508.06, Bastrop County, Texas",576,572,15,29,15,15,313,54,15,54
"G4800230950301","2018-2022","TX",,,"Texas","48","Baylor County","023",,,"950301",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48023950301",,,"48023950301","Census Tract 9503.01, Baylor County, Texas",1277,1145,12,3,0,19,0,98,72,26,"Census Tract 9503.01, Baylor County, Texas",211,241,20,5,15,31,15,94,94,32
"G4800230950302","2018-2022","TX",,,"Texas","48","Baylor County","023",,,"950302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48023950302",,,"48023950302","Census Tract 9503.02, Baylor County, Texas",2198,1926,39,4,0,19,56,154,88,66,"Census Tract 9503.02, Baylor County, Texas",211,231,33,7,15,29,33,127,109,62
"G4800250950100","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950100",,,"48025950100","Census Tract 9501, Bee County, Texas",1727,1173,6,0,0,0,35,513,504,9,"Census Tract 9501, Bee County, Texas",387,246,17,15,15,15,30,328,327,18
"G4800250950201","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950201",,,"48025950201","Census Tract 9502.01, Bee County, Texas",8032,3646,1527,60,17,0,286,2496,1336,1160,"Census Tract 9502.01, Bee County, Texas",338,409,260,45,17,21,158,311,333,232
"G4800250950203","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950203",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950203",,,"48025950203","Census Tract 9502.03, Bee County, Texas",1778,1318,0,0,0,0,30,430,430,0,"Census Tract 9502.03, Bee County, Texas",563,444,15,15,15,15,31,309,309,15
"G4800250950204","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950204",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950204",,,"48025950204","Census Tract 9502.04, Bee County, Texas",3199,2006,32,0,0,0,455,706,703,3,"Census Tract 9502.04, Bee County, Texas",453,487,39,15,15,15,297,301,300,10
"G4800250950300","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950300",,,"48025950300","Census Tract 9503, Bee County, Texas",5405,3871,138,0,145,0,198,1053,1013,40,"Census Tract 9503, Bee County, Texas",614,630,144,21,55,21,170,373,371,42
"G4800250950400","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950400",,,"48025950400","Census Tract 9504, Bee County, Texas",1970,1341,21,34,22,0,234,318,291,27,"Census Tract 9504, Bee County, Texas",417,413,36,73,31,15,201,251,246,44
"G4800250950501","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950501",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950501",,,"48025950501","Census Tract 9505.01, Bee County, Texas",3352,2487,195,10,12,0,362,286,223,63,"Census Tract 9505.01, Bee County, Texas",613,656,198,19,21,15,312,209,188,101
"G4800250950502","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950502",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950502",,,"48025950502","Census Tract 9505.02, Bee County, Texas",3160,2126,66,65,0,0,183,720,709,11,"Census Tract 9505.02, Bee County, Texas",452,443,88,76,15,15,178,441,440,20
"G4800250950600","2018-2022","TX",,,"Texas","48","Bee County","025",,,"950600",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48025950600",,,"48025950600","Census Tract 9506, Bee County, Texas",2354,2180,14,0,0,0,66,94,94,0,"Census Tract 9506, Bee County, Texas",485,497,27,15,15,15,65,71,71,15
"G4800270020101","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020101",,,"48027020101","Census Tract 201.01, Bell County, Texas",3341,2790,157,16,0,0,106,272,117,155,"Census Tract 201.01, Bell County, Texas",470,502,117,25,15,15,112,208,121,123
"G4800270020102","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020102",,,"48027020102","Census Tract 201.02, Bell County, Texas",3496,2932,46,16,0,0,62,440,121,319,"Census Tract 201.02, Bell County, Texas",404,294,63,25,15,15,63,242,90,232
"G4800270020201","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020201",,,"48027020201","Census Tract 202.01, Bell County, Texas",8328,6806,166,31,389,0,175,761,287,474,"Census Tract 202.01, Bell County, Texas",667,792,98,44,335,21,175,308,305,270
"G4800270020203","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020203",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020203",,,"48027020203","Census Tract 202.03, Bell County, Texas",4118,3715,14,0,8,0,56,325,179,146,"Census Tract 202.03, Bell County, Texas",621,561,27,15,16,15,58,216,172,109
"G4800270020204","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020204",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020204",,,"48027020204","Census Tract 202.04, Bell County, Texas",3681,3103,90,0,0,42,201,245,184,61,"Census Tract 202.04, Bell County, Texas",851,847,86,15,15,58,156,163,150,68
"G4800270020301","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020301",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020301",,,"48027020301","Census Tract 203.01, Bell County, Texas",9802,6721,1362,49,292,0,106,1272,872,400,"Census Tract 203.01, Bell County, Texas",1270,749,850,59,284,21,126,595,559,239
"G4800270020302","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020302",,,"48027020302","Census Tract 203.02, Bell County, Texas",4922,3399,641,13,211,0,288,370,80,290,"Census Tract 203.02, Bell County, Texas",630,598,391,20,129,15,247,221,95,198
"G4800270020401","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020401",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020401",,,"48027020401","Census Tract 204.01, Bell County, Texas",3822,2276,937,42,49,0,164,354,70,284,"Census Tract 204.01, Bell County, Texas",470,406,340,48,65,15,127,164,85,167
"G4800270020402","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020402",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020402",,,"48027020402","Census Tract 204.02, Bell County, Texas",3181,1801,448,13,42,0,34,843,820,23,"Census Tract 204.02, Bell County, Texas",998,886,362,26,85,15,34,383,368,57
"G4800270020500","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020500",,,"48027020500","Census Tract 205, Bell County, Texas",3704,2256,502,23,0,0,282,641,290,351,"Census Tract 205, Bell County, Texas",520,451,244,34,15,15,161,332,226,232
"G4800270020600","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020600",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020600",,,"48027020600","Census Tract 206, Bell County, Texas",2885,1780,436,0,94,0,329,246,117,129,"Census Tract 206, Bell County, Texas",559,367,411,15,122,15,231,215,106,192
"G4800270020701","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020701",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020701",,,"48027020701","Census Tract 207.01, Bell County, Texas",1308,527,375,18,0,26,105,257,238,19,"Census Tract 207.01, Bell County, Texas",272,94,185,17,15,34,111,156,158,19
"G4800270020702","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020702",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020702",,,"48027020702","Census Tract 207.02, Bell County, Texas",1644,779,362,25,8,0,160,310,255,55,"Census Tract 207.02, Bell County, Texas",346,292,201,34,12,15,131,179,162,62
"G4800270020800","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020800",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020800",,,"48027020800","Census Tract 208, Bell County, Texas",3018,1394,1097,131,0,0,65,331,298,33,"Census Tract 208, Bell County, Texas",645,596,376,216,15,15,75,282,281,53
"G4800270020900","2018-2022","TX",,,"Texas","48","Bell County","027",,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027020900",,,"48027020900","Census Tract 209, Bell County, Texas",3275,1504,500,286,0,0,631,354,185,169,"Census Tract 209, Bell County, Texas",696,334,187,364,15,15,556,157,93,123
"G4800270021000","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021000",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021000",,,"48027021000","Census Tract 210, Bell County, Texas",3769,2419,701,29,18,0,235,367,164,203,"Census Tract 210, Bell County, Texas",632,569,278,30,20,15,137,234,154,131
"G4800270021101","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021101",,,"48027021101","Census Tract 211.01, Bell County, Texas",3032,1540,340,0,254,0,110,788,352,436,"Census Tract 211.01, Bell County, Texas",537,405,263,15,193,15,110,386,315,248
"G4800270021102","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021102",,,"48027021102","Census Tract 211.02, Bell County, Texas",3054,2016,377,2,0,0,71,588,411,177,"Census Tract 211.02, Bell County, Texas",398,445,154,7,15,15,67,302,294,97
"G4800270021201","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021201",,,"48027021201","Census Tract 212.01, Bell County, Texas",3770,2193,585,0,59,0,675,258,130,128,"Census Tract 212.01, Bell County, Texas",751,499,280,15,76,15,531,130,82,90
"G4800270021202","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021202",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021202",,,"48027021202","Census Tract 212.02, Bell County, Texas",3757,2711,194,62,3,0,209,578,429,149,"Census Tract 212.02, Bell County, Texas",324,408,100,89,6,15,155,326,261,121
"G4800270021203","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021203",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021203",,,"48027021203","Census Tract 212.03, Bell County, Texas",5045,3405,255,0,16,0,428,941,650,291,"Census Tract 212.03, Bell County, Texas",763,664,200,21,19,21,238,471,426,184
"G4800270021301","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021301",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021301",,,"48027021301","Census Tract 213.01, Bell County, Texas",6172,4371,942,0,55,0,199,605,225,380,"Census Tract 213.01, Bell County, Texas",1447,1358,526,21,52,21,160,325,201,267
"G4800270021302","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021302",,,"48027021302","Census Tract 213.02, Bell County, Texas",2615,2226,83,17,30,0,0,259,141,118,"Census Tract 213.02, Bell County, Texas",255,284,78,22,48,15,15,153,132,106
"G4800270021304","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021304",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021304",,,"48027021304","Census Tract 213.04, Bell County, Texas",5349,3821,397,2,177,0,139,813,10,803,"Census Tract 213.04, Bell County, Texas",708,833,218,1,151,21,136,454,17,456
"G4800270021305","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021305",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021305",,,"48027021305","Census Tract 213.05, Bell County, Texas",6238,4760,518,0,327,0,173,460,201,259,"Census Tract 213.05, Bell County, Texas",573,581,209,21,108,21,180,340,232,275
"G4800270021400","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021400",,,"48027021400","Census Tract 214, Bell County, Texas",4988,3916,64,19,70,74,404,441,269,172,"Census Tract 214, Bell County, Texas",630,564,73,33,74,111,249,207,194,103
"G4800270021501","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021501",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021501",,,"48027021501","Census Tract 215.01, Bell County, Texas",3808,2041,655,0,20,0,185,907,580,327,"Census Tract 215.01, Bell County, Texas",911,582,401,15,31,15,137,550,486,318
"G4800270021502","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021502",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021502",,,"48027021502","Census Tract 215.02, Bell County, Texas",4306,3018,356,0,0,0,294,638,236,402,"Census Tract 215.02, Bell County, Texas",837,965,187,15,15,15,187,330,155,269
"G4800270021601","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021601",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021601",,,"48027021601","Census Tract 216.01, Bell County, Texas",6112,3776,609,35,8,0,610,1074,902,172,"Census Tract 216.01, Bell County, Texas",839,815,235,50,28,21,340,493,444,128
"G4800270021602","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021602",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021602",,,"48027021602","Census Tract 216.02, Bell County, Texas",3058,2100,418,4,72,0,173,291,159,132,"Census Tract 216.02, Bell County, Texas",251,324,211,11,55,15,131,150,136,66
"G4800270021701","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021701",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021701",,,"48027021701","Census Tract 217.01, Bell County, Texas",6485,5008,201,0,122,0,410,744,515,229,"Census Tract 217.01, Bell County, Texas",1167,1132,211,21,153,21,587,582,500,247
"G4800270021702","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021702",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021702",,,"48027021702","Census Tract 217.02, Bell County, Texas",4057,3575,121,0,24,0,73,264,49,215,"Census Tract 217.02, Bell County, Texas",570,590,139,15,58,15,74,236,74,241
"G4800270021801","2018-2022","TX",,,"Texas","48","Bell County","027",,,"021801",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48027021801",,,"48027021801","Census Tract 218.01, Bell County, Texas",5667,3663,1193,0,96,109,397,209,114,95,"Census Tract 218.01, Bell County, Texas",434,622,578,21,103,90,410,282,143,178
